Total Length of Fwd Packets,Bwd Packet Length Max,Bwd Packet Length Std,Flow Bytes/s,Label
90.0,177.0,0.0,79535,0
1093.0,229.0,96.45452913,19497,0
58.0,253.0,0.0,67693,0
43.0,6.0,0.0,8998,0
43.0,6.0,0.0,41265,0
851.0,1448.0,569.9183195,9218,0
12.0,6.0,0.0,28355,0
369.0,31.0,12.86239389,18802,0
387.0,33.0,13.8913854,20736,0
829.0,1484.0,620.0536491,76247,0
43.0,6.0,0.0,69169,0
43.0,6.0,0.0,71490,0
141.0,46.0,0.0,27092,0
187.0,46.0,0.0,46719,0
187.0,46.0,0.0,46718,0
187.0,46.0,0.0,46717,0
1834.0,1483.0,508.7463904,65436,0
112.0,184.0,0.0,28132,0
68.0,214.0,0.0,4596,0
112.0,138.0,0.0,15211,0
187.0,46.0,0.0,46723,0
187.0,46.0,0.0,46722,0
187.0,46.0,0.0,46721,0
187.0,46.0,0.0,46731,0
1093.0,229.0,96.45452913,39046,0
1176.0,80.0,31.15847636,20765,0
114.0,59.0,25.61900336,397,0
1093.0,229.0,96.45452913,28235,0
96.0,48.0,0.0,80678,0
1376.0,1418.0,408.5082796,40373,0
96.0,48.0,0.0,19190,0
64.0,102.0,0.0,55030,0
64.0,98.0,0.0,53481,0
104.0,89.0,0.0,21376,0
394.0,1521.0,756.0294747,65067,0
8547.0,1521.0,503.3549402,24632,0
5631.0,1521.0,518.1164605,15556,0
519.0,796.0,279.92699730000004,22512,0
519.0,796.0,279.92699730000004,22513,0
519.0,796.0,212.6226085,4791,0
3560.0,2910.0,871.6552703,16410,0
3204.0,2910.0,876.0522391000002,13677,0
156.0,206.0,0.0,32236,0
142.0,167.0,34.64823228,11450,0
88.0,75.0,0.0,80056,0
90.0,106.0,0.0,11715,0
156.0,156.0,0.0,25127,0
96.0,306.0,0.0,1040,0
96.0,48.0,0.0,9404,0
112.0,240.0,0.0,32542,0
126.0,191.0,0.0,28717,0
1562.0,229.0,106.445073,11073,0
110.0,116.0,0.0,8961,0
2206.0,2048.0,643.2855297,76962,0
13495.0,1418.0,492.6410193,19135,0
9663.0,2981.0,647.0723997,7505,0
132.0,273.0,94.75230868,77427,0
156.0,156.0,0.0,36407,0
96.0,306.0,0.0,37007,0
94.0,226.0,0.0,21508,0
94.0,226.0,0.0,28544,0
94.0,226.0,0.0,28544,0
94.0,110.0,0.0,74906,0
82.0,88.0,0.0,55145,0
94.0,110.0,0.0,81270,0
94.0,110.0,0.0,6578,0
156.0,206.0,0.0,34104,0
82.0,76.0,0.0,23885,0
68.0,214.0,0.0,27884,0
12.0,31.0,0.0,69087,0
169.0,46.0,0.0,46455,0
68.0,79.0,0.0,79059,0
68.0,91.0,0.0,1649,0
58.0,113.0,0.0,68089,0
58.0,253.0,0.0,16861,0
511.0,746.0,199.2599495,761,0
24414.0,1430.0,431.3760974,33856,0
148.0,77.0,0.0,61750,0
66.0,61.0,0.0,1008,0
66.0,49.0,0.0,73790,0
82.0,76.0,0.0,79115,0
76.0,66.0,0.0,7324,0
76.0,54.0,0.0,78488,0
1650.0,2048.0,600.403486,74136,0
94.0,226.0,0.0,27915,0
98.0,77.0,0.0,16117,0
98.0,193.0,0.0,29228,0
703.0,1448.0,569.9183195,75263,0
42.0,0.0,0.0,120,0
1093.0,229.0,96.45452913,34961,0
135.0,46.0,0.0,48145,0
390.0,1460.0,679.9090135,68660,0
390.0,2920.0,1236.354803,68659,0
390.0,1460.0,679.9090135,68658,0
390.0,1992.0,922.568805,68657,0
390.0,1460.0,679.9090135,68621,0
1326.0,1963.0,702.4587131,11521,0
801.0,1460.0,512.3955606000002,56774,0
14288.0,4380.0,898.6447587000001,66387,0
938.0,1963.0,690.5518359,47912,0
121.0,152.0,28.28427125,80504,0
200.0,217.0,0.0,54142,0
88.0,60.0,0.0,13140,0
120.0,132.0,0.0,51589,0
140.0,127.0,0.0,21965,0
80.0,101.0,0.0,7714,0
92.0,174.0,0.0,29569,0
88.0,100.0,0.0,8997,0
80.0,56.0,0.0,5510,0
92.0,131.0,0.0,16527,0
17856.0,6.0,2.645751311,53391,0
6.0,605.0,423.5569619,74871,0
218.0,52.0,14.69666952,48408,0
6.0,14.0,5.6568542489999984,36819,0
2069.0,1460.0,650.5503897000001,37224,0
135.0,46.0,0.0,55278,0
135.0,46.0,0.0,55277,0
135.0,46.0,0.0,40944,0
12.0,2.0,0.0,26117,0
12.0,0.0,0.0,25810,0
473.0,2860.0,1071.223747,34362,0
638.0,379.0,103.5499384,77418,0
388.0,1460.0,598.3007309999998,54625,0
8607.0,4380.0,927.8045178,68482,0
11050.0,4380.0,913.0367169,65739,0
8348.0,4380.0,901.9024097,69779,0
2237.0,746.0,343.6130214,55275,0
1377.0,746.0,300.5398476000001,39118,0
8040.0,4380.0,958.6545951,44649,0
7161.0,4380.0,1028.064285,38558,0
96.0,48.0,0.0,26911,0
1214.0,1430.0,484.6332983,56888,0
102.0,79.0,0.0,16521,0
84.0,102.0,0.0,30846,0
94.0,175.0,0.0,22727,0
204.0,79.0,0.0,64129,0
188.0,128.0,0.0,70985,0
124.0,47.0,0.0,65642,0
132.0,204.0,0.0,50799,0
102.0,67.0,0.0,10625,0
124.0,90.0,0.0,29086,0
62.0,47.0,0.0,72190,0
124.0,96.0,0.0,79183,0
84.0,102.0,0.0,2212,0
102.0,67.0,0.0,12228,0
587.0,2820.0,1097.549938,42849,0
561.0,1430.0,649.7075899,35426,0
50.0,6.0,0.0,9066,0
548.0,1430.0,639.6243317000002,36211,0
547.0,1430.0,678.5749774,44499,0
135.0,46.0,0.0,47174,0
135.0,46.0,28.28427125,48691,0
135.0,46.0,0.0,47173,0
135.0,46.0,0.0,47171,0
135.0,46.0,0.0,47170,0
12.0,0.0,0.0,25964,0
135.0,46.0,0.0,48183,0
8096.0,1460.0,616.5096073,17925,0
396.0,1460.0,567.0277309999999,52426,0
955.0,244.0,65.1080252,511,0
513.0,796.0,212.6226085,4707,0
513.0,796.0,212.6226085,4706,0
511.0,746.0,199.2599495,755,0
1908.0,2860.0,763.874237,69071,0
1704.0,1430.0,522.2432313,59346,0
1291.0,2313.0,697.2832177,59969,0
1013.0,2820.0,1000.665365,30450,0
999.0,1410.0,501.4874359,50235,0
1115.0,1430.0,493.710336,56141,0
62.0,59.0,0.0,31799,0
91.0,131.0,48.7903679,61297,0
62.0,47.0,0.0,20914,0
114.0,154.0,7.778174592999999,8373,0
70.0,89.0,0.0,15010,0
2335.0,1460.0,568.8479195,31496,0
102.0,129.0,44.54772721,20551,0
64.0,48.0,0.0,78652,0
64.0,60.0,0.0,2883,0
84.0,102.0,0.0,34204,0
60.0,207.0,0.0,25327,0
70.0,51.0,0.0,1019,0
78.0,67.0,0.0,77716,0
62.0,47.0,0.0,80440,0
78.0,55.0,0.0,6047,0
146.0,103.0,30.022214,68661,0
88.0,60.0,0.0,9796,0
70.0,51.0,0.0,68180,0
64.0,48.0,0.0,71333,0
122.0,189.0,0.0,25385,0
120.0,122.0,0.0,7683,0
70.0,51.0,0.0,2700,0
1023.0,1430.0,574.4679255,42392,0
70.0,51.0,0.0,68085,0
68.0,79.0,0.0,78984,0
82.0,105.0,0.0,17543,0
2888.0,1180.0,479.7793937,13181,0
188.0,128.0,0.0,16597,0
90.0,73.0,0.0,13072,0
164.0,69.0,0.0,61105,0
1207.0,336.0,127.8041826,38381,0
74.0,97.0,0.0,6021,0
244.0,143.0,0.0,76072,0
84.0,96.0,0.0,29751,0
74.0,69.0,0.0,6418,0
76.0,166.0,0.0,24426,0
120.0,212.0,0.0,5807,0
88.0,72.0,0.0,13524,0
70.0,79.0,0.0,77049,0
94.0,63.0,0.0,5522,0
84.0,58.0,0.0,1658,0
90.0,61.0,0.0,9204,0
76.0,86.0,0.0,1910,0
90.0,86.0,0.0,14077,0
82.0,127.0,0.0,14401,0
50.0,6.0,0.0,81165,0
3837.0,900.0,400.25991560000006,35184,0
436.0,860.0,428.00934569999987,35880,0
6.0,6.0,3.464101615,38051,0
135.0,46.0,0.0,40989,0
12.0,2.0,0.0,26008,0
12.0,2.0,0.0,25991,0
483.0,1400.0,651.7767292000002,65760,0
610.0,1460.0,724.1985915,75599,0
807.0,1217.0,700.9096471,44286,0
407.0,346.0,171.02339019999997,70184,0
782.0,1576.0,710.4617239,67960,0
1580.0,1733.0,827.4003666,39728,0
706.0,1871.0,687.2547642999998,39469,0
426.0,235.0,103.7969171,48746,0
712.0,1460.0,598.2182108,38844,0
569.0,318.0,141.5669453,37136,0
354.0,422.0,133.0498653,11312,0
823.0,314.0,104.1990616,24051,0
2830.0,453.0,142.6467665,57480,0
316.0,586.0,205.2677694,16674,0
324.0,594.0,208.0961316,16708,0
323.0,593.0,207.7425863,16703,0
348.0,589.0,206.328405,18744,0
443.0,263.0,82.78385511,4896,0
382.0,173.0,54.34304617,77406,0
421.0,256.0,80.57129348,4685,0
681.0,509.0,160.557674,24244,0
1666.0,1047.0,396.2914217,60557,0
832.0,872.0,275.34027430000003,34288,0
478.0,1774.0,534.5246996999998,37097,0
477.0,361.0,99.87107073,77408,0
2519.0,994.0,256.43697819999994,38428,0
7448.0,1439.0,477.6284506,1977,0
537.0,816.0,217.9676859,4864,0
501.0,372.0,97.95401478,72503,0
2478.0,1460.0,495.1636051,51747,0
458.0,276.0,75.04152696,61362,0
3497.0,1460.0,484.8523677,66432,0
508.0,1774.0,474.0007882,24247,0
807.0,2920.0,819.5216659,15816,0
1392.0,1400.0,437.35767310000006,51012,0
1123.0,711.0,188.5044232,18806,0
414.0,276.0,75.04152696,61276,0
2880.0,529.0,139.91011640000002,38359,0
76.0,77.0,0.0,8091,0
84.0,107.0,0.0,9795,0
136.0,187.0,0.0,30851,0
144.0,111.0,0.0,75646,0
84.0,107.0,0.0,9524,0
58.0,61.0,0.0,1720,0
64.0,48.0,0.0,78652,0
132.0,193.0,0.0,3332,0
188.0,106.0,0.0,73962,0
140.0,127.0,0.0,52464,0
62.0,94.0,0.0,2316,0
132.0,65.0,0.0,41592,0
80.0,103.0,0.0,7279,0
80.0,172.0,82.02438662,473,0
108.0,115.0,0.0,14968,0
148.0,149.0,0.0,79597,0
212.0,119.0,0.0,28330,0
78.0,55.0,0.0,6652,0
70.0,79.0,0.0,37310,0
160.0,84.0,0.0,63972,0
78.0,140.0,0.0,16537,0
68.0,50.0,0.0,66593,0
82.0,57.0,0.0,81028,0
150.0,299.0,0.0,38995,0
116.0,45.0,0.0,30275,0
156.0,115.0,0.0,63252,0
60.0,132.0,0.0,14011,0
82.0,102.0,0.0,8630,0
62.0,207.0,0.0,28465,0
58.0,45.0,0.0,76168,0
112.0,103.0,0.0,51404,0
132.0,61.0,0.0,55174,0
76.0,148.0,0.0,17863,0
82.0,69.0,0.0,33898,0
148.0,112.0,0.0,38815,0
132.0,165.0,0.0,80785,0
64.0,48.0,0.0,64235,0
62.0,47.0,0.0,64999,0
66.0,70.0,0.0,32102,0
148.0,102.0,0.0,54130,0
58.0,101.0,0.0,3256,0
60.0,224.0,0.0,28580,0
3004.0,1800.0,662.4184745,74596,0
140.0,89.0,0.0,31715,0
132.0,49.0,0.0,49867,0
66.0,129.0,0.0,17672,0
66.0,49.0,0.0,81122,0
84.0,58.0,0.0,8835,0
84.0,58.0,0.0,7636,0
5541.0,329.0,158.2085724,63920,0
116.0,90.0,0.0,42119,0
78.0,55.0,0.0,81168,0
128.0,156.0,0.0,47663,0
140.0,110.0,0.0,59669,0
136.0,190.0,0.0,62463,0
80.0,136.0,0.0,17029,0
64.0,76.0,0.0,34579,0
94.0,79.0,0.0,15726,0
62.0,114.0,0.0,9024,0
140.0,186.0,0.0,68713,0
152.0,237.0,0.0,59756,0
128.0,48.0,0.0,36420,0
168.0,139.0,0.0,41574,0
180.0,73.0,0.0,45503,0
160.0,101.0,0.0,69942,0
150.0,203.0,0.0,32532,0
180.0,193.0,0.0,38503,0
108.0,118.0,0.0,22360,0
80.0,56.0,0.0,6359,0
70.0,63.0,0.0,31937,0
136.0,174.0,0.0,19376,0
188.0,134.0,0.0,80822,0
3404.0,1460.0,607.2741181,72333,0
66.0,83.0,0.0,31913,0
70.0,51.0,0.0,2700,0
82.0,105.0,0.0,16583,0
70.0,51.0,0.0,69271,0
64.0,48.0,0.0,65643,0
90.0,61.0,0.0,4201,0
58.0,61.0,0.0,70374,0
106.0,101.0,0.0,20121,0
136.0,114.0,0.0,61930,0
148.0,132.0,0.0,23631,0
160.0,118.0,0.0,48569,0
70.0,51.0,0.0,80975,0
66.0,107.0,0.0,7295,0
140.0,222.0,0.0,9771,0
135.0,46.0,0.0,47943,0
135.0,46.0,0.0,40951,0
135.0,46.0,28.28427125,41795,0
1093.0,229.0,96.45452913,23231,0
64.0,48.0,0.0,80263,0
64.0,94.0,0.0,2245,0
174.0,119.0,0.0,30820,0
236.0,141.0,0.0,3304,0
66.0,65.0,0.0,5673,0
70.0,116.0,0.0,20939,0
132.0,148.0,0.0,22253,0
136.0,110.0,0.0,58223,0
74.0,149.0,0.0,22735,0
70.0,63.0,0.0,7040,0
66.0,85.0,0.0,35131,0
160.0,100.0,0.0,69666,0
64.0,48.0,0.0,71101,0
80.0,100.0,0.0,14401,0
66.0,193.0,0.0,28160,0
132.0,194.0,0.0,29325,0
118.0,91.0,0.0,20150,0
110.0,111.0,0.0,13368,0
74.0,99.0,0.0,6125,0
80.0,101.0,0.0,7280,0
102.0,67.0,0.0,7291,0
62.0,47.0,0.0,80216,0
68.0,50.0,0.0,80964,0
66.0,120.0,0.0,10324,0
70.0,51.0,0.0,77215,0
74.0,69.0,0.0,10021,0
348.0,169.0,0.0,14188,0
70.0,131.0,0.0,20882,0
80.0,102.0,0.0,18686,0
102.0,121.0,0.0,15527,0
64.0,76.0,0.0,11596,0
80.0,56.0,0.0,4111,0
80.0,56.0,0.0,6963,0
58.0,253.0,0.0,19515,0
110.0,87.0,0.0,79157,0
80.0,104.0,0.0,11114,0
82.0,169.0,0.0,27930,0
80.0,56.0,0.0,6963,0
62.0,108.0,0.0,40858,0
82.0,118.0,0.0,39769,0
703.0,1448.0,569.9183195,13731,0
52.0,64.0,24.54078238,56090,0
92.0,46.0,17.4642492,61466,0
135.0,46.0,0.0,47228,0
135.0,46.0,0.0,40988,0
60.0,94.0,0.0,69864,0
60.0,58.0,0.0,55679,0
2646.0,976.0,306.2118177,62913,0
6.0,6.0,0.0,13842,0
6.0,6.0,0.0,8476,0
2710.0,976.0,312.1874708,63481,0
18.0,6.0,0.0,11662,0
12.0,6.0,0.0,25029,0
135.0,46.0,0.0,48152,0
829.0,1484.0,620.0536491,56960,0
135.0,46.0,0.0,48179,0
135.0,46.0,0.0,48177,0
96.0,48.0,0.0,64087,0
12.0,6.0,0.0,68736,0
986.0,1615.0,589.1466608,69006,0
519.0,796.0,212.6226085,4720,0
160.0,125.0,0.0,35875,0
180.0,177.0,0.0,6035,0
80.0,136.0,0.0,19209,0
1093.0,229.0,96.45452913,27693,0
164.0,163.0,0.0,63570,0
0.0,6.0,0.0,16666,0
58.0,151.0,0.0,23831,0
164.0,98.0,0.0,25111,0
390.0,1460.0,662.5480396,73085,0
390.0,1460.0,679.9090135,73009,0
390.0,1460.0,635.5170373,75297,0
390.0,1460.0,635.5170373,75296,0
390.0,1460.0,635.5170373,75295,0
92.0,131.0,0.0,16478,0
92.0,174.0,0.0,28182,0
0.0,6.0,0.0,16664,0
100.0,217.0,0.0,75709,0
0.0,6.0,0.0,16665,0
0.0,6.0,0.0,16717,0
96.0,48.0,0.0,18011,0
56.0,114.0,0.0,6324,0
56.0,242.0,0.0,34562,0
1044.0,4127.0,1218.595428,35927,0
363.0,1448.0,694.7512984,76269,0
437.0,796.0,212.7399486,615,0
437.0,796.0,212.7399486,616,0
708.0,2896.0,1019.40963,14650,0
2652.0,4344.0,820.4275817,28155,0
2664.0,2896.0,798.759553,23893,0
437.0,2037.0,531.0542345,33345,0
2364.0,4344.0,831.069251,43638,0
3161.0,4344.0,902.131294,37519,0
2299.0,4344.0,923.9161716,42225,0
3780.0,4344.0,957.3612657,62473,0
586.0,1418.0,585.8564188999999,50280,0
70.0,132.0,0.0,11270,0
68.0,125.0,0.0,11954,0
68.0,165.0,0.0,36868,0
82.0,76.0,0.0,6140,0
94.0,132.0,0.0,68281,0
94.0,63.0,0.0,36539,0
82.0,88.0,0.0,80463,0
70.0,83.0,0.0,8092,0
432.0,1396.0,604.6248423999998,30497,0
345.0,4051.0,1988.441831,76771,0
345.0,1448.0,709.1340494,76769,0
432.0,1774.0,887.0,31679,0
432.0,1774.0,560.9880569000002,41765,0
677.0,4344.0,931.6134694,59569,0
686.0,4344.0,1183.086476,70277,0
432.0,1774.0,474.1214432,24076,0
1051.0,2836.0,734.4402015,56040,0
1053.0,1418.0,518.2189490000002,52978,0
84.0,114.0,0.0,885,0
82.0,127.0,0.0,14805,0
60.0,172.0,0.0,38683,0
84.0,102.0,0.0,4181,0
58.0,100.0,0.0,8537,0
82.0,127.0,0.0,18039,0
58.0,116.0,0.0,5027,0
60.0,132.0,0.0,40342,0
82.0,91.0,0.0,76797,0
1093.0,229.0,96.45452913,28500,0
1065.0,2610.0,830.2844529,62157,0
2380.0,1627.0,675.1205834,16968,0
1094.0,2896.0,664.9257817000001,5434,0
432.0,1448.0,387.7626053,27344,0
1493.0,1448.0,626.4718606,80836,0
96.0,48.0,0.0,16801,0
90.0,130.0,0.0,53803,0
62.0,77.0,0.0,33949,0
104.0,94.0,0.0,59754,0
66.0,69.0,0.0,29059,0
66.0,133.0,0.0,52477,0
60.0,132.0,0.0,6054,0
90.0,82.0,0.0,56607,0
60.0,172.0,0.0,80373,0
62.0,93.0,0.0,34594,0
104.0,110.0,0.0,66420,0
2664.0,976.0,312.6752498,68576,0
969.0,821.0,246.1021222,40027,0
958.0,821.0,246.1021222,39995,0
954.0,821.0,246.1021222,39976,0
954.0,821.0,246.1021222,39975,0
938.0,1002.0,299.972817,41902,0
860.0,2896.0,851.1324936000002,3193,0
104.0,176.0,0.0,23431,0
104.0,110.0,0.0,21409,0
104.0,176.0,0.0,23099,0
104.0,110.0,0.0,18694,0
104.0,110.0,0.0,19770,0
104.0,176.0,0.0,8699,0
104.0,110.0,0.0,16101,0
104.0,176.0,0.0,23099,0
104.0,176.0,0.0,22192,0
104.0,110.0,0.0,17672,0
104.0,176.0,0.0,22071,0
104.0,110.0,0.0,17923,0
104.0,176.0,0.0,20962,0
80.0,121.0,0.0,5911,0
104.0,110.0,0.0,15955,0
104.0,110.0,0.0,18076,0
80.0,137.0,0.0,15610,0
70.0,83.0,0.0,81301,0
2728.0,976.0,319.1214275,66645,0
60.0,46.0,0.0,39441,0
156.0,206.0,0.0,32145,0
96.0,306.0,0.0,977,0
31.0,6.0,0.0,22279,0
31.0,6.0,0.0,18671,0
123.0,46.0,0.0,51014,0
123.0,46.0,0.0,51016,0
158.0,41.0,0.0,38264,0
158.0,41.0,0.0,38263,0
123.0,41.0,0.0,25729,0
135.0,46.0,0.0,40930,0
1093.0,229.0,96.45452913,60749,0
1756.0,796.0,348.0409036000001,48731,0
9739.0,2896.0,976.3028581,57711,0
58.0,113.0,0.0,65861,0
72.0,134.0,0.0,27458,0
70.0,83.0,0.0,81301,0
72.0,118.0,0.0,40218,0
58.0,253.0,0.0,17769,0
70.0,132.0,0.0,6148,0
825.0,3860.0,1069.280365,38637,0
817.0,2896.0,960.441752,3311,0
848.0,1448.0,658.2756551,3752,0
836.0,2896.0,921.143024,18061,0
31.0,6.0,0.0,33537,0
842.0,2896.0,972.3759518,56457,0
840.0,4344.0,1090.951011,42816,0
843.0,4344.0,1140.564716,54077,0
31.0,6.0,0.0,17647,0
0.0,6.0,0.0,48638,0
0.0,6.0,0.0,45096,0
18.0,0.0,0.0,40829,0
18.0,0.0,0.0,36693,0
434.0,1768.0,790.6736367999998,64106,0
135.0,46.0,0.0,40931,0
348.0,1703.0,767.4945944,62981,0
770.0,1703.0,655.0744572000001,75701,0
697.0,1703.0,661.4902367999998,73925,0
350.0,1448.0,626.4503030000002,69397,0
350.0,2896.0,1053.388636,69396,0
434.0,1768.0,625.0823946,55426,0
434.0,1768.0,510.377638,33327,0
3408.0,1448.0,458.5539437,60609,0
2788.0,4344.0,1121.640649,39337,0
1197.0,2896.0,993.2572778,27694,0
108.0,150.0,23.33452378,38098,0
68.0,120.0,0.0,13935,0
64.0,88.0,0.0,55736,0
60.0,132.0,0.0,12460,0
64.0,72.0,0.0,79466,0
72.0,134.0,0.0,20440,0
84.0,142.0,0.0,47632,0
60.0,172.0,0.0,51952,0
86.0,146.0,0.0,37760,0
84.0,126.0,0.0,13836,0
72.0,179.0,0.0,16374,0
72.0,179.0,0.0,30817,0
86.0,210.0,0.0,57204,0
72.0,134.0,0.0,16088,0
84.0,142.0,0.0,47539,0
68.0,104.0,0.0,3082,0
568.0,1621.0,821.3153576000002,41378,0
568.0,1621.0,821.3153576000002,35492,0
97.0,6.0,0.0,43055,0
836.0,2896.0,635.6550917999998,33098,0
844.0,2896.0,606.6168899,31808,0
836.0,2896.0,670.3707566,38550,0
31.0,6.0,0.0,34845,0
358.0,4096.0,1745.210245,3080,0
0.0,31.0,13.86362146,265,0
934.0,1448.0,521.5989643,57535,0
439.0,796.0,212.7399486,578,0
439.0,796.0,212.7399486,577,0
439.0,796.0,212.7399486,576,0
850.0,2896.0,288.92629889999995,45823,0
120.0,208.0,56.56854249,46785,0
135.0,46.0,0.0,42571,0
380.0,1448.0,643.9656823,52693,0
1164.0,1448.0,568.4268053,1136,0
2016.0,2212.0,652.8147621,74181,0
70.0,51.0,0.0,70923,0
536.0,1651.0,850.6374081,43598,0
64.0,141.0,0.0,6098,0
1512.0,1448.0,624.4835278,10437,0
64.0,156.0,0.0,8943,0
62.0,79.0,0.0,41335,0
60.0,147.0,0.0,9192,0
70.0,89.0,0.0,1777,0
70.0,51.0,0.0,67523,0
62.0,112.0,0.0,60825,0
62.0,79.0,0.0,41448,0
60.0,122.0,0.0,10680,0
1501.0,2896.0,775.4562362,14389,0
64.0,156.0,0.0,17636,0
52.0,64.0,24.54078238,44114,0
135.0,46.0,0.0,37123,0
135.0,46.0,0.0,42607,0
2670.0,976.0,306.2118177,50691,0
2734.0,976.0,312.1469439,49177,0
1093.0,229.0,96.45452913,18902,0
116.0,142.0,0.0,73475,0
118.0,143.0,0.0,20910,0
116.0,142.0,0.0,23412,0
118.0,143.0,0.0,24546,0
118.0,143.0,0.0,27540,0
88.0,105.0,0.0,16298,0
88.0,105.0,0.0,11597,0
90.0,106.0,0.0,15464,0
90.0,106.0,0.0,15772,0
6.0,6.0,0.0,43492,0
2488.0,440.0,132.6226805,13564,0
703.0,1448.0,569.9183195,20654,0
92.0,23.0,0.0,43892,0
46.0,23.0,0.0,57878,0
46.0,23.0,0.0,49161,0
46.0,23.0,0.0,49668,0
46.0,23.0,0.0,50842,0
46.0,23.0,0.0,48990,0
46.0,23.0,0.0,58522,0
46.0,23.0,0.0,57878,0
46.0,23.0,0.0,56628,0
46.0,23.0,0.0,49161,0
46.0,23.0,0.0,60187,0
46.0,23.0,0.0,48481,0
46.0,23.0,0.0,58362,0
46.0,23.0,0.0,57590,0
46.0,23.0,0.0,49668,0
46.0,23.0,0.0,45478,0
6.0,6.0,0.0,43492,0
536.0,1651.0,850.6374081,43599,0
561.0,213.0,71.0,8326,0
87.0,175.0,75.66042559,38278,0
72.0,123.0,0.0,78731,0
72.0,164.0,0.0,19590,0
72.0,164.0,0.0,19331,0
1093.0,229.0,96.45452913,25139,0
96.0,48.0,0.0,3482,0
2622.0,976.0,317.15635469999995,62271,0
12.0,6.0,0.0,75199,0
2686.0,976.0,324.0548347,61014,0
536.0,1651.0,850.6374081,43597,0
12.0,6.0,0.0,2164,0
703.0,1448.0,569.9183195,71860,0
1093.0,229.0,96.45452913,27806,0
680.0,62.0,0.0,24792,0
58.0,253.0,0.0,17240,0
162.0,80.0,25.40887859,46864,0
589.0,1448.0,787.3635331,58516,0
296.0,384.0,102.62831690000002,54478,0
874.0,746.0,262.4918684,27269,0
1419.0,2796.0,779.2914186,33101,0
10763.0,232.0,65.84181602,81239,0
587.0,1418.0,513.2066182,45794,0
2335.0,1418.0,542.0638122,68354,0
100.0,192.0,57.27564928,54332,0
98.0,166.0,30.40559159,54294,0
74.0,89.0,0.0,79132,0
76.0,86.0,0.0,4035,0
68.0,79.0,0.0,79078,0
84.0,181.0,0.0,22224,0
84.0,96.0,0.0,6008,0
84.0,155.0,0.0,74564,0
74.0,77.0,0.0,50043,0
68.0,91.0,0.0,1705,0
74.0,77.0,0.0,50081,0
90.0,86.0,0.0,34488,0
90.0,86.0,0.0,34429,0
68.0,79.0,0.0,79473,0
76.0,86.0,0.0,2067,0
78.0,67.0,0.0,80258,0
84.0,80.0,0.0,29161,0
78.0,55.0,0.0,76826,0
90.0,98.0,0.0,58524,0
76.0,98.0,0.0,51209,0
84.0,155.0,0.0,74329,0
5034.0,2496.0,647.9054869,7183,0
434.0,1963.0,524.6338178999998,27376,0
2259.0,1418.0,585.1954732,75412,0
2278.0,1418.0,522.55106,62603,0
111.0,157.0,45.96194078,54295,0
113.0,180.0,21.92031022,46855,0
70.0,169.0,0.0,20107,0
64.0,48.0,0.0,67665,0
60.0,132.0,0.0,40691,0
60.0,172.0,0.0,53202,0
70.0,127.0,0.0,45337,0
64.0,60.0,0.0,43306,0
70.0,145.0,0.0,44513,0
62.0,47.0,0.0,72776,0
70.0,113.0,0.0,38736,0
60.0,132.0,0.0,40219,0
62.0,47.0,0.0,69780,0
64.0,48.0,0.0,70439,0
62.0,59.0,0.0,65528,0
431.0,2267.0,1133.5,47450,0
1382.0,4344.0,1049.504136,46020,0
448.0,979.0,261.6487558,8205,0
898.0,2144.0,707.9107319,60023,0
74.0,115.0,0.0,23809,0
68.0,91.0,0.0,47285,0
74.0,131.0,0.0,25661,0
68.0,91.0,0.0,48344,0
88.0,125.0,0.0,13809,0
68.0,75.0,0.0,33815,0
88.0,172.0,0.0,67478,0
88.0,172.0,0.0,68707,0
829.0,1484.0,620.0536491,72338,0
990.0,1615.0,569.3920059,68412,0
1830.0,796.0,359.738469,55349,0
105.0,188.0,58.68986284,54531,0
80.0,125.0,0.0,23125,0
90.0,177.0,0.0,79587,0
80.0,136.0,0.0,20041,0
176.0,51.0,15.98468017,43072,0
19897.0,0.0,0.0,52571,0
19897.0,0.0,0.0,25088,0
176.0,52.0,16.49044519,51910,0
1093.0,229.0,100.8662481,34185,0
19927.0,6.0,3.098386677,61131,0
200.0,51.0,14.20387271,47594,0
6.0,6.0,0.0,2533,0
6.0,6.0,0.0,10105,0
6.0,6.0,0.0,56661,0
117.0,41.0,0.0,44946,0
135.0,46.0,0.0,42563,0
135.0,46.0,0.0,49503,0
96.0,48.0,0.0,6736,0
1093.0,229.0,96.45452913,31464,0
96.0,48.0,0.0,9137,0
18.0,6.0,0.0,8475,0
18.0,6.0,0.0,45413,0
515.0,1368.0,675.6163676,19517,0
1289.0,1448.0,585.486817,68371,0
68.0,125.0,0.0,56218,0
68.0,165.0,0.0,63507,0
184.0,6.0,2.828427125,37510,0
58.0,76.0,0.0,32905,0
58.0,45.0,0.0,38664,0
58.0,45.0,0.0,65329,0
2664.0,976.0,320.4037958,69772,0
2728.0,976.0,331.4618425,67335,0
2664.0,976.0,312.6752498,66397,0
1093.0,229.0,96.45452913,33592,0
86.0,124.0,18.38477631,77492,0
58.0,253.0,0.0,19765,0
58.0,113.0,0.0,7426,0
2728.0,976.0,312.82775289999995,66652,0
43.0,6.0,0.0,31062,0
851.0,1448.0,587.483144,64977,0
388.0,1513.0,753.9048791,65126,0
1351.0,1513.0,686.6119719,22003,0
154.0,155.0,0.0,25125,0
84.0,207.0,0.0,79979,0
